,xf,vf,xb,vb
0.0,-2.80001093,0.0,-1.79805351,0.0
0.20002500312539068,-2.7825805236818066,0.15969904428779244,-1.7925575183610278,0.07967983728016047
0.40005000625078135,-2.7415107051574457,0.2399811504754566,-1.7608951568969036,0.23651919182165207
0.600075009376172,-2.6901384028123725,0.2657218435173386,-1.7023339490854845,0.33135398157306556
0.8001000125015627,-2.638608727407178,0.2399763526896319,-1.6359025005702883,0.31515330749523873
1.0001250156269534,-2.598303251658514,0.15227561055242084,-1.5822350825352327,0.20932769454316655
1.200150018752344,-2.581699270303935,0.005146129824323158,-1.5561016767445026,0.04402747332196249
1.4001750218777347,-2.5988009626019277,-0.17999856497663272,-1.567109345336592,-0.15842662143843553
1.6002000250031254,-2.6541436497201323,-0.3716549399754805,-1.6202790889755991,-0.3725302154766327
1.8002250281285161,-2.7457142500109324,-0.5369178702402368,-1.7146670852938215,-0.5644776320030854
2.000250031253907,-2.865186686473599,-0.6461389149267114,-1.8422313965357022,-0.6986821189080871
2.2002750343792976,-2.9989023935235126,-0.6762094603113425,-1.9883961979628044,-0.7466457919113304
2.400300037504688,-3.129523156102894,-0.6140075213680722,-2.1340747790127037,-0.6923294803000039
2.6003250406300786,-3.238327564582104,-0.4591521158523837,-2.2584108543051316,-0.5342510817128865
2.8003500437554694,-3.307884017088824,-0.22487984805689687,-2.341745021202624,-0.28579244674931414
3.00037504688086,-3.3246774087093627,0.06327641590578612,-2.3684928611987983,0.026038912631711708
3.200400050006251,-3.281277424502557,0.3706660240399614,-2.3295924175130316,0.3637083161618333
3.4004250531316416,-3.1777298262904194,0.6580174607968416,-2.2241523534277494,0.683968107124253
3.6004500562570323,-3.0219651399862495,0.8866608373458439,-2.0600214882357335,0.943682298173708
3.800475059382423,-2.829145601756497,1.0238038310119253,-1.8531675350216676,1.1057599574793542
4.000500062507814,-2.6200113627680515,1.0471436924213051,-1.6259291108041387,1.1443583177008718
4.2005250656332045,-2.4184259830488632,0.9481639069797061,-1.4043594430097253,1.0486577784329796
4.400550068758595,-2.2484353923358977,0.7336448905810227,-1.215002690304567,0.8246945965156665
4.600575071883986,-2.1312239959454278,0.425166014582097,-1.0815226844163346,0.49498121657312344
4.800600075009376,-2.0823693248703004,0.056650006422546154,-1.021629234569527,0.0959412757991225
5.0006250781347665,-2.109759584447073,-0.3297373139638743,-1.0447111619112515,-0.3265141936313464
5.200650081260157,-2.2124529298825846,-0.6887992337186329,-1.1504935291806453,-0.7226901071611281
5.400675084385548,-2.3806345315082247,-0.9779511589858689,-1.3289020945820613,-1.0453407585827208
5.600700087510939,-2.5966839665352004,-1.1625571033454296,-1.561159512248013,-1.2556161811362756
5.8007250906363295,-2.837220610408365,-1.220265289599067,-1.8219766379488416,-1.3279456552265643
6.00075009376172,-3.0758681237842196,-1.1437847106466135,-2.082560155337365,-1.2532276343565179
6.200775096887111,-3.2863871795660224,-0.9417526905469706,-2.3140529707504394,-1.0399222271102952
6.400800100012502,-3.445780547075067,-0.6375970377603271,-2.4909705462638327,-0.7129219174072772
6.600825103137892,-3.536981784409559,-0.2665589724758822,-2.594200805455019,-0.31036835833602827
6.800850106263283,-3.5507964121060676,0.12871980432197977,-2.613196118571126,0.1211511414231518
7.000875109388674,-3.4868641840519,0.5034619468356326,-2.547094178894096,0.5323889323480306
7.200900112514065,-3.3535400075911634,0.8161866013295983,-2.4046462787475287,0.8774485600492938
7.400925115639455,-3.166729557386177,1.0336163447336437,-2.2029849356246376,1.1192525789005385
7.600950118764846,-2.947847901458304,1.1344485396100707,-1.9654104105431345,1.2337826809973014
7.800975121890237,-2.7211764767672637,1.1115422489077125,-1.7184961657407856,1.2125835660870201
8.001000125015628,-2.5109624190005686,0.972288500382879,-1.4888918513557592,1.063260143937908
8.201025128141017,-2.338626784806367,0.7371728796991943,-1.300230017792019,0.8079651847091514
8.401050131266409,-2.220422596742876,0.43677363882453546,-1.170516772604781,0.48013591035166125
8.601075134391799,-2.1658146132467593,0.10763350784312324,-1.1103119847588838,0.11995761684592281
8.80110013751719,-2.1767506967967454,-0.21242508831572515,-1.121892646580326,-0.230817518330364
9.00112514064258,-2.247874109208953,-0.4889198967711118,-1.1994595924478155,-0.5340062932095622
9.201150143767972,-2.3676035788880103,-0.69467451173861,-1.3303113445462704,-0.7594264475963418
9.401175146893362,-2.5198999576172514,-0.812650224135732,-1.4967876813313035,-0.8880846993588931
9.601200150018752,-2.6864584103874196,-0.8373338918860737,-1.678695160366212,-0.9137668140575674
9.801225153144143,-2.849023252798767,-0.774576569450492,-1.8558783460664392,-0.842903196421549
10.001250156269533,-2.991522696659406,-0.6399885619905292,-2.0105988663071286,-0.6928186492857976
10.201275159394925,-3.1017613227764467,-0.4561850211848476,-2.1294279162438587,-0.48868678421621353
10.401300162520315,-3.1724820702298677,-0.24931677522486984,-2.2044391362298374,-0.25966947018753544
10.601325165645706,-3.201705049037023,-0.04539645089479841,-2.2335947454763523,-0.03480901648412846
10.801350168771096,-3.1923540779104416,0.13306809878691528,-2.2203334989824155,0.16075327647711346
11.001375171896488,-3.1512784070186526,0.26968976479226564,-2.1724775596432018,0.3087321379173118
11.201400175021877,-3.0878538296806086,0.3557523594339674,-2.1006623599842196,0.3994674611683979
11.401425178147269,-3.012394191551472,0.3905464287251619,-2.016547392667113,0.4323331841886701
11.601450181272659,-2.9346160160851467,0.3805224932195303,-1.931080650195993,0.4148132540414179
11.80147518439805,-2.8623752844188233,0.33746270988647153,-1.8530644565712298,0.36046275698747354
12.00150018752344,-2.8008411233740014,0.27600452669902775,-1.7882108175756741,0.28612322061956225
12.201525190648832,-2.7521954994441233,0.21092941932712872,-1.7387902752505635,0.20885350755100077
12.401550193774222,-2.715862840709158,0.15464628822146192,-1.7038827402532162,0.14305986523558606
12.601575196899613,-2.689190965711966,0.11525160201569727,-1.6801454781650056,0.09825900735624117
12.801600200025003,-2.6684379154145295,0.09544543706494851,-1.6629371514287554,0.07779550943667207
13.001625203150393,-2.6498772281221927,0.09244215489170023,-1.6475878223304596,0.07867907437259326
13.201650206275785,-2.630821910708169,0.09885594719967741,-1.6305889897019397,0.09252972042802321
13.401675209401175,-2.610386882338131,0.1043901635470443,-1.6104976900540815,0.10744795155543861
13.601700212526566,-2.589856850026881,0.09803656293056315,-1.5884000700783028,0.11048658665481698
13.801725215651956,-2.5725937690579346,0.07041454110255502,-1.5678543099886946,0.09031183577680912
14.001750218777348,-2.5634949437884305,0.015860896219947566,-1.554318953926803,0.039614994087861934
14.201775221902738,-2.568087860273512,-0.06607927233850155,-1.5541576702118653,-0.04312329213032316
14.40180022502813,-2.591409119431093,-0.17001680784041792,-1.5733818119213505,-0.15281343319278826
14.601825228153519,-2.636853343706146,-0.2850633370542268,-1.6163375582717747,-0.278035036808927
14.80185023127891,-2.70518830430823,-0.3961312205120396,-1.6845586629650924,-0.4023975336041117
15.0018752344043,-2.7939123192791264,-0.48601568112061194,-1.7759857964200831,-0.5068018795340168
15.201900237529692,-2.8970824839416487,-0.5379633357834533,-1.8847025014756793,-0.5722817327844988
15.401925240655082,-3.0056744451233195,-0.5383511472841096,-2.001263347639284,-0.5830087380638075
15.601950243780474,-3.108455405066118,-0.47907397736625673,-2.1136020375300113,-0.5290128166288418
15.801975246905863,-3.1932743273570297,-0.3592712478032003,-2.208419872117828,-0.4081995830509904
16.002000250031255,-3.248606774643813,-0.18611049799842294,-2.272879154070673,-0.22734011119407752
16.202025253156645,-3.2651481484361957,0.025526421238676694,-2.2963751109203288,-0.001848073871859696
16.402050256282035,-3.2372329599688965,0.2544559880977524,-2.2721391456021736,0.24567181706847413
16.602075259407425,-3.1638732093956787,0.47555080305799835,-2.198440573559523,0.48794671330917055
16.802100262532818,-3.0492538376820275,0.6627529460685934,-2.0792014365539617,0.6963188984478307
17.002125265658208,-2.902591545134576,0.7923558175742543,-1.9239131202853572,0.844366244698589
17.202150268783598,-2.7373462878171853,0.846121671837268,-1.7468348156128344,0.9113812329735077
17.402175271908987,-2.5698610402306845,0.8138153613901922,-1.5655497649620815,0.8852398458937103
17.60220027503438,-2.4175830674860372,0.6948051949627831,-1.3990424914349249,0.7642654531029947
17.80222527815977,-2.2970787252241416,0.4984999487440865,-1.2655272768478043,0.5578206119608795
18.00225028128516,-2.222085326671874,0.2435412190660467,-1.1802955035536793,0.28552445447491354
18.20227528441055,-2.201843604058104,-0.04416770187103697,-1.1538520490724264,-0.024827193975304834
18.402300287535944,-2.2399225189939798,-0.3343633678113125,-1.1905781479439934,-0.34039199217949334
18.602325290661334,-2.3336887149570393,-0.5958993087402182,-1.288094238839243,-0.6270768208342669
18.802350293786724,-2.474493552740187,-0.800368551034674,-1.4374097133607942,-0.85352711010835
